"Date","Price","Open","High","Low","Vol.","Change %"
"04/08/1993","666.33","668.97","669.54","665.26","","-0.38%"
"04/07/1993","668.88","664.23","669.09","663.81","","0.71%"
"04/06/1993","664.14","672.32","673.68","663.79","","-0.98%"
"04/05/1993","670.71","670.86","671.82","667.12","","0.13%"
"04/02/1993","669.85","683.90","686.65","669.83","","-2.45%"
"04/01/1993","686.64","690.24","691.22","685.86","","-0.51%"
"03/31/1993","690.13","687.80","692.69","686.13","","0.57%"
"03/30/1993","686.25","682.59","686.25","680.76","","0.81%"
"03/29/1993","680.76","681.67","684.20","680.60","","-0.11%"
"03/26/1993","681.54","682.67","683.79","679.97","","0.08%"
"03/25/1993","681.01","675.69","681.66","674.36","","0.99%"
"03/24/1993","674.36","674.81","676.61","671.52","","-0.10%"
"03/23/1993","675.04","677.85","679.85","674.80","","-0.23%"
"03/22/1993","676.62","681.62","682.81","674.36","","-0.89%"
"03/19/1993","682.72","688.58","689.91","682.71","","-0.68%"
"03/18/1993","687.41","688.32","690.09","687.02","","0.00%"
"03/17/1993","687.40","694.94","695.50","686.42","","-1.16%"
"03/16/1993","695.47","696.59","697.52","694.95","","0.04%"
"03/15/1993","695.21","693.45","695.57","692.73","","0.35%"
"03/12/1993","692.78","692.88","694.29","686.73","","-0.22%"
"03/11/1993","694.28","693.70","696.19","692.87","","0.20%"
"03/10/1993","692.87","689.76","693.10","688.00","","0.57%"
"03/09/1993","688.96","687.77","690.46","686.90","","0.25%"
"03/08/1993","687.23","681.72","687.85","681.10","","0.86%"
"03/05/1993","681.37","680.85","683.46","678.52","","0.09%"
"03/04/1993","680.73","683.29","683.95","677.44","","-0.47%"
"03/03/1993","683.92","678.43","684.00","677.72","","0.91%"
"03/02/1993","677.72","669.85","678.04","668.55","","1.23%"
"03/01/1993","669.51","671.84","673.03","668.76","","-0.19%"
"02/26/1993","670.77","668.02","670.96","666.43","","0.55%"
"02/25/1993","667.07","662.29","667.23","658.92","","0.70%"
"02/24/1993","662.46","650.16","662.86","649.18","","1.70%"
"02/23/1993","651.40","653.90","655.00","647.69","","-0.16%"
"02/22/1993","652.42","663.50","663.93","652.10","","-1.69%"
"02/19/1993","663.61","664.26","666.26","661.16","","0.18%"
"02/18/1993","662.45","663.41","669.13","657.02","","0.46%"
"02/17/1993","659.43","665.88","666.81","655.56","","-0.90%"
"02/16/1993","665.39","689.17","690.54","663.26","","-3.64%"
"02/12/1993","690.54","696.23","696.72","690.28","","-0.77%"
"02/11/1993","695.88","696.35","697.74","694.99","","0.12%"
"02/10/1993","695.02","694.06","696.42","692.21","","0.41%"
"02/09/1993","692.21","698.80","700.98","691.21","","-0.89%"
"02/08/1993","698.44","701.71","702.32","697.57","","-0.36%"
"02/05/1993","700.98","708.22","708.85","696.59","","-1.11%"
"02/04/1993","708.85","709.38","711.29","706.56","","0.03%"
"02/03/1993","708.67","706.03","709.39","705.12","","0.50%"
"02/02/1993","705.12","702.09","705.21","700.81","","0.48%"
"02/01/1993","701.77","696.79","702.20","696.24","","0.78%"
"01/29/1993","696.34","695.59","697.25","693.77","","0.24%"
"01/28/1993","694.67","697.67","697.90","692.84","","-0.46%"
"01/27/1993","697.90","706.93","707.26","694.84","","-1.31%"
"01/26/1993","707.16","707.94","711.29","706.22","","0.03%"
"01/25/1993","706.95","702.00","708.58","701.54","","0.76%"
"01/22/1993","701.63","701.13","703.73","700.32","","0.12%"
"01/21/1993","700.77","697.83","701.27","695.46","","0.48%"
"01/20/1993","697.44","696.81","699.33","695.91","","0.09%"
"01/19/1993","696.81","698.42","699.76","695.49","","-0.19%"
"01/18/1993","698.13","695.86","698.40","694.42","","0.14%"
"01/15/1993","697.15","693.04","699.34","691.57","","0.21%"
"01/14/1993","695.70","688.20","695.96","686.78","","1.30%"
"01/13/1993","686.78","679.53","687.06","677.45","","1.08%"
"01/12/1993","679.45","681.26","683.06","677.04","","-0.43%"
"01/11/1993","682.40","677.02","682.54","676.10","","0.77%"
"01/08/1993","677.21","677.86","678.29","672.58","","-0.15%"
"01/07/1993","678.21","682.62","685.37","677.70","","-0.53%"
"01/06/1993","681.85","676.73","681.96","674.34","","1.11%"
"01/05/1993","674.34","672.34","674.40","670.40","","0.38%"
"01/04/1993","671.80","676.78","677.05","671.36","","-0.76%"
"12/31/1992","676.95","672.10","676.95","671.84","","0.76%"
"12/30/1992","671.85","669.29","671.87","668.46","","0.42%"
"12/29/1992","669.01","666.91","671.28","666.20","","0.41%"
"12/28/1992","666.25","666.08","666.49","663.80","","0.06%"
"12/24/1992","665.88","663.30","666.04","662.77","","0.44%"
"12/23/1992","662.96","661.48","663.13","660.46","","0.32%"
"12/22/1992","660.84","662.91","664.16","658.42","","-0.24%"
"12/21/1992","662.46","661.40","662.66","659.95","","0.18%"
"12/18/1992","661.29","659.49","662.44","658.41","","0.43%"
"12/17/1992","658.46","650.27","658.70","649.61","","1.36%"
"12/16/1992","649.63","651.36","652.79","648.86","","-0.17%"
"12/15/1992","650.75","653.70","654.73","648.69","","-0.61%"
"12/14/1992","654.73","656.33","657.11","654.58","","-0.16%"
"12/11/1992","655.79","657.45","658.93","654.59","","-0.48%"
"12/10/1992","658.93","662.93","663.95","656.40","","-0.75%"
"12/09/1992","663.92","666.03","667.76","662.25","","-0.48%"
"12/08/1992","667.12","666.80","668.02","664.58","","0.09%"
"12/07/1992","666.53","662.16","666.63","661.59","","0.75%"
"12/04/1992","661.60","656.85","661.93","656.08","","0.80%"
"12/03/1992","656.36","653.62","656.96","651.05","","0.53%"
"12/02/1992","652.91","653.88","654.80","651.35","","-0.16%"
"12/01/1992","653.95","652.34","654.40","650.26","","0.19%"
"11/30/1992","652.73","650.86","652.77","648.75","","0.50%"
"11/27/1992","649.49","648.83","650.67","648.31","","0.18%"
"11/25/1992","648.33","646.24","648.36","645.86","","0.37%"
"11/24/1992","645.94","640.16","646.69","638.83","","1.11%"
"11/23/1992","638.84","642.16","642.67","636.58","","-0.59%"
"11/20/1992","642.60","639.00","643.05","638.57","","0.63%"
"11/19/1992","638.57","635.88","639.86","634.86","","0.58%"
"11/18/1992","634.86","627.28","635.25","626.89","","1.24%"
"11/17/1992","627.07","634.15","634.18","626.38","","-1.09%"
"11/16/1992","634.01","637.36","637.66","633.42","","-0.49%"
"11/13/1992","637.16","635.45","637.23","633.02","","0.44%"
"11/12/1992","634.37","635.74","637.25","633.23","","-0.09%"
"11/11/1992","634.92","628.26","635.27","627.68","","1.14%"
"11/10/1992","627.76","623.09","628.22","622.04","","0.92%"
"11/09/1992","622.05","617.52","622.58","615.95","","0.85%"
"11/06/1992","616.82","613.31","617.09","612.41","","0.45%"
"11/05/1992","614.08","605.39","614.27","605.01","","1.41%"
"11/04/1992","605.52","604.29","606.43","603.23","","0.16%"
"11/03/1992","604.58","608.24","608.47","603.57","","-0.49%"
"11/02/1992","607.57","605.48","607.74","603.44","","0.40%"
"10/30/1992","605.17","605.80","606.71","602.26","","-0.11%"
"10/29/1992","605.82","602.64","606.43","601.39","","0.74%"
"10/28/1992","601.39","596.62","601.67","596.02","","0.74%"
"10/27/1992","596.95","599.83","600.59","595.07","","-0.33%"
"10/26/1992","598.92","596.50","599.11","595.62","","0.27%"
"10/23/1992","597.30","597.95","599.20","596.67","","0.03%"
"10/22/1992","597.12","597.31","597.76","594.80","","-0.01%"
"10/21/1992","597.15","593.77","597.41","592.69","","0.75%"
"10/20/1992","592.70","592.20","595.82","590.68","","0.34%"
"10/19/1992","590.67","582.99","590.85","582.29","","1.38%"
"10/16/1992","582.61","579.02","582.69","577.61","","0.69%"
"10/15/1992","578.64","575.36","578.89","573.80","","0.42%"
"10/14/1992","576.22","576.45","578.39","574.74","","-0.04%"
"10/13/1992","576.44","575.04","577.85","573.84","","0.45%"
"10/12/1992","573.84","570.87","574.01","570.49","","0.58%"
"10/09/1992","570.52","574.01","574.36","569.45","","-0.59%"
"10/08/1992","573.88","570.46","574.60","569.20","","0.82%"
"10/07/1992","569.20","571.14","573.82","568.73","","-0.24%"
"10/06/1992","570.55","566.86","571.34","565.21","","0.94%"
"10/05/1992","565.21","569.21","571.64","551.64","","-1.12%"
"10/02/1992","571.63","578.04","578.33","571.34","","-1.16%"
"10/01/1992","578.33","582.48","583.27","577.77","","-0.85%"
"09/30/1992","583.27","578.56","583.32","577.63","","0.98%"
"09/29/1992","577.63","575.68","577.83","574.63","","0.40%"
"09/28/1992","575.34","575.63","577.20","573.01","","-0.32%"
"09/25/1992","577.20","586.08","586.63","574.67","","-1.49%"
"09/24/1992","585.93","583.81","586.16","582.96","","0.51%"
"09/23/1992","582.96","583.43","583.44","580.23","","-0.01%"
"09/22/1992","583.00","588.86","589.04","582.25","","-0.95%"
"09/21/1992","588.58","588.66","589.31","586.49","","-0.09%"
"09/18/1992","589.12","588.05","589.15","586.47","","0.22%"
"09/17/1992","587.82","587.82","589.34","585.89","","0.33%"
"09/16/1992","585.89","585.04","588.12","582.06","","-0.34%"
"09/15/1992","587.86","592.53","594.21","586.37","","-1.07%"
"09/14/1992","594.21","586.15","594.27","583.01","","1.92%"
"09/11/1992","583.01","581.36","584.05","581.01","","0.30%"
"09/10/1992","581.24","575.18","581.32","574.86","","1.10%"
"09/09/1992","574.89","571.26","575.18","570.88","","0.65%"
"09/08/1992","571.17","572.87","573.44","569.48","","-0.40%"
"09/04/1992","573.44","574.62","574.95","572.64","","-0.25%"
"09/03/1992","574.88","572.22","575.85","571.24","","0.64%"
"09/02/1992","571.25","565.74","571.54","565.50","","1.00%"
"09/01/1992","565.61","563.21","565.65","562.19","","0.44%"
"08/31/1992","563.12","563.89","564.28","561.30","","-0.08%"
"08/28/1992","563.56","563.51","564.04","562.29","","0.05%"
"08/27/1992","563.27","561.11","564.34","558.80","","0.80%"
"08/26/1992","558.80","555.48","559.05","554.22","","0.83%"
"08/25/1992","554.22","555.03","555.44","550.23","","-0.21%"
"08/24/1992","555.39","561.89","563.72","554.92","","-1.47%"
"08/21/1992","563.70","569.52","570.74","562.38","","-0.73%"
"08/20/1992","567.86","568.56","568.59","565.95","","0.04%"
"08/19/1992","567.61","571.31","571.70","567.61","","-0.57%"
"08/18/1992","570.87","572.25","572.74","570.14","","-0.28%"
"08/17/1992","572.47","573.06","573.62","571.62","","-0.12%"
"08/14/1992","573.18","571.35","573.20","570.92","","0.38%"
"08/13/1992","570.99","571.54","572.60","570.57","","0.02%"
"08/12/1992","570.85","571.90","573.07","570.65","","-0.13%"
"08/11/1992","571.60","574.08","574.71","569.98","","-0.27%"
"08/10/1992","573.14","573.02","574.32","572.05","","-0.10%"
"08/07/1992","573.74","573.24","576.81","572.26","","-0.05%"
"08/06/1992","574.02","575.92","576.87","572.93","","-0.49%"
"08/05/1992","576.87","580.93","581.32","576.18","","-0.77%"
"08/04/1992","581.32","583.19","583.90","580.30","","-0.18%"
"08/03/1992","582.36","580.75","582.69","579.45","","0.26%"
"07/31/1992","580.83","579.59","581.11","577.83","","0.35%"
"07/30/1992","578.80","576.56","578.90","575.89","","0.23%"
"07/29/1992","577.49","572.73","577.58","571.63","","1.03%"
"07/28/1992","571.63","565.68","571.67","564.65","","1.22%"
"07/27/1992","564.73","565.48","566.04","564.14","","-0.16%"
"07/24/1992","565.61","564.07","566.37","562.60","","0.07%"
"07/23/1992","565.24","564.55","565.82","563.42","","0.24%"
"07/22/1992","563.88","567.31","568.64","563.54","","-0.84%"
"07/21/1992","568.63","565.85","569.43","564.28","","0.77%"
"07/20/1992","564.28","567.38","570.52","560.69","","-1.09%"
"07/17/1992","570.52","574.56","576.20","567.64","","-0.98%"
"07/16/1992","576.19","575.02","576.26","572.34","","0.13%"
"07/15/1992","575.47","575.75","577.26","574.93","","0.05%"
"07/14/1992","575.21","571.76","575.40","570.22","","0.88%"
"07/13/1992","570.22","568.66","571.09","567.63","","0.43%"
"07/10/1992","567.80","565.90","568.64","564.55","","0.54%"
"07/09/1992","564.75","558.64","564.86","557.57","","1.29%"
"07/08/1992","557.57","556.98","557.69","553.74","","0.03%"
"07/07/1992","557.41","564.00","565.10","556.88","","-1.02%"
"07/06/1992","563.17","563.33","563.47","560.11","","-0.03%"
"07/02/1992","563.35","570.39","571.22","562.82","","-0.99%"
"07/01/1992","568.99","563.36","569.13","562.88","","0.96%"
"06/30/1992","563.60","559.67","564.23","558.77","","0.86%"
"06/29/1992","558.80","549.03","558.87","547.84","","2.00%"
"06/26/1992","547.84","547.87","548.33","545.85","","-0.07%"
"06/25/1992","548.20","552.29","553.00","546.05","","-0.58%"
"06/24/1992","551.39","553.56","553.94","551.12","","-0.36%"
"06/23/1992","553.36","551.63","554.96","549.73","","0.66%"
"06/22/1992","549.73","553.21","554.20","545.97","","-0.81%"
"06/19/1992","554.20","550.80","554.43","549.15","","0.92%"
"06/18/1992","549.17","552.74","553.69","548.47","","-0.74%"
"06/17/1992","553.24","563.91","564.17","552.85","","-1.92%"
"06/16/1992","564.07","568.95","569.66","564.01","","-0.87%"
"06/15/1992","569.01","569.37","570.78","567.92","","-0.09%"
"06/12/1992","569.52","569.21","571.70","567.68","","0.32%"
"06/11/1992","567.68","569.75","569.88","566.72","","-0.36%"
"06/10/1992","569.71","574.35","574.91","569.55","","-0.71%"
"06/09/1992","573.80","582.74","583.12","572.14","","-1.41%"
"06/08/1992","582.01","585.37","585.47","581.46","","-0.58%"
"06/05/1992","585.43","588.42","589.61","584.14","","-0.48%"
"06/04/1992","588.26","590.16","590.59","588.08","","-0.28%"
"06/03/1992","589.93","589.31","591.12","587.93","","0.13%"
"06/02/1992","589.18","588.78","590.37","587.58","","0.14%"
"06/01/1992","588.37","584.43","588.44","582.02","","0.52%"
"05/29/1992","585.31","581.34","586.09","580.28","","0.83%"
"05/28/1992","580.49","577.43","580.79","576.08","","0.54%"
"05/27/1992","577.35","576.30","577.85","575.63","","0.30%"
"05/26/1992","575.65","580.43","580.51","575.26","","-0.80%"
"05/22/1992","580.30","579.61","581.27","578.84","","0.21%"
"05/21/1992","579.10","580.55","580.73","577.30","","-0.21%"
"05/20/1992","580.29","578.74","580.57","577.92","","0.39%"
"05/19/1992","578.05","577.05","578.40","574.95","","0.26%"
"05/18/1992","576.53","575.80","578.54","574.42","","0.37%"
"05/15/1992","574.43","574.53","576.39","571.00","","-0.35%"
"05/14/1992","576.46","582.60","583.08","574.66","","-1.02%"
"05/13/1992","582.38","584.38","584.87","582.05","","-0.27%"
"05/12/1992","583.96","587.97","588.64","582.42","","-0.54%"
"05/11/1992","587.13","586.55","588.19","585.76","","0.23%"
"05/08/1992","585.76","588.35","588.43","584.92","","-0.24%"
"05/07/1992","587.16","589.55","590.21","586.28","","-0.37%"
"05/06/1992","589.36","589.46","591.27","588.07","","0.22%"
"05/05/1992","588.07","584.13","588.98","583.52","","0.78%"
"05/04/1992","583.54","579.20","584.42","578.13","","0.93%"
"05/01/1992","578.14","579.96","581.08","575.34","","-0.09%"
"04/30/1992","578.68","571.24","578.70","569.87","","1.53%"
"04/29/1992","569.94","561.78","570.07","560.33","","1.72%"
"04/28/1992","560.33","566.77","567.09","557.03","","-1.17%"
"04/27/1992","566.94","572.39","572.92","566.77","","-1.04%"
"04/24/1992","572.89","576.16","576.98","571.89","","-0.55%"
"04/23/1992","576.05","579.22","581.09","571.92","","-0.38%"
"04/22/1992","578.23","575.93","579.14","574.45","","0.55%"
"04/21/1992","575.05","578.39","579.21","573.01","","-0.37%"
"04/20/1992","577.20","590.69","591.80","575.07","","-2.47%"
"04/16/1992","591.81","600.05","600.33","591.54","","-1.37%"
"04/15/1992","600.03","596.25","600.64","594.83","","0.88%"
"04/14/1992","594.81","590.10","597.90","588.19","","1.13%"
"04/13/1992","588.15","585.19","588.16","583.54","","0.67%"
"04/10/1992","584.24","588.80","592.47","584.03","","-0.43%"
"04/09/1992","586.75","575.44","586.85","573.73","","2.28%"
"04/08/1992","573.68","579.60","581.52","567.08","","-1.36%"
"04/07/1992","581.61","597.06","598.12","581.45","","-2.46%"
"04/06/1992","596.29","590.88","596.56","589.87","","1.06%"
"04/03/1992","590.01","593.98","594.06","587.83","","-0.64%"
"04/02/1992","593.82","602.19","603.31","593.38","","-1.37%"
"04/01/1992","602.09","601.58","603.70","597.55","","-0.28%"
"03/31/1992","603.77","602.38","605.19","599.41","","0.28%"
"03/30/1992","602.07","605.32","606.65","601.40","","-0.43%"
"03/27/1992","604.67","614.63","615.42","602.47","","-1.74%"
"03/26/1992","615.40","620.63","621.86","614.87","","-0.66%"
"03/25/1992","619.48","618.73","620.07","616.49","","0.13%"
"03/24/1992","618.68","622.81","624.03","617.28","","-0.51%"
"03/23/1992","621.83","624.03","624.52","621.64","","-0.39%"
"03/20/1992","624.28","625.92","626.74","623.54","","-0.27%"
"03/19/1992","625.96","625.34","627.42","624.96","","0.16%"
"03/18/1992","624.94","624.05","626.30","623.24","","0.27%"
"03/17/1992","623.27","619.14","623.56","617.98","","0.86%"
"03/16/1992","617.94","618.69","619.08","615.21","","-0.11%"
"03/13/1992","618.62","617.43","619.86","615.94","","0.44%"
"03/12/1992","615.92","617.75","617.82","612.22","","-0.20%"
"03/11/1992","617.14","623.52","623.72","616.49","","-1.01%"
"03/10/1992","623.46","617.33","624.33","615.83","","1.24%"
"03/09/1992","615.82","616.72","618.22","615.41","","-0.02%"
"03/06/1992","615.95","621.86","622.02","613.90","","-0.97%"
"03/05/1992","621.97","630.26","630.30","620.92","","-1.32%"
"03/04/1992","630.29","634.75","635.38","630.26","","-0.62%"
"03/03/1992","634.25","636.36","637.25","634.00","","-0.19%"
"03/02/1992","635.47","633.85","635.54","632.36","","0.32%"
"02/28/1992","633.47","634.80","636.58","631.11","","-0.08%"
"02/27/1992","633.95","633.86","636.61","632.41","","0.25%"
"02/26/1992","632.40","623.02","632.58","621.40","","1.77%"
"02/25/1992","621.40","625.29","625.89","616.83","","-0.56%"
"02/24/1992","624.93","630.22","630.72","624.19","","-0.77%"
"02/21/1992","629.75","632.45","634.06","628.14","","-0.39%"
"02/20/1992","632.23","623.83","632.67","622.42","","1.58%"
"02/19/1992","622.41","625.02","626.34","619.11","","-0.64%"
"02/18/1992","626.41","636.80","637.28","626.37","","-1.57%"
"02/14/1992","636.43","638.78","639.16","635.75","","-0.42%"
"02/13/1992","639.10","645.10","646.11","638.31","","-0.90%"
"02/12/1992","644.92","633.63","644.94","632.62","","1.82%"
"02/11/1992","633.37","634.67","635.21","631.72","","-0.12%"
"02/10/1992","634.13","634.88","635.07","632.08","","-0.13%"
"02/07/1992","634.95","638.54","640.33","631.53","","-0.43%"
"02/06/1992","637.67","637.23","640.81","636.23","","0.11%"
"02/05/1992","636.97","632.29","638.01","631.01","","0.95%"
"02/04/1992","631.00","624.43","631.44","623.48","","1.21%"
"02/03/1992","623.43","619.77","623.89","619.60","","0.52%"
"01/31/1992","620.21","621.30","622.47","618.99","","-0.19%"
"01/30/1992","621.37","617.38","621.49","615.30","","0.82%"
"01/29/1992","616.31","620.89","626.40","616.10","","-0.80%"
"01/28/1992","621.29","622.05","623.38","618.90","","0.05%"
"01/27/1992","621.00","624.74","625.84","620.99","","-0.59%"
"01/24/1992","624.68","622.76","625.91","621.33","","0.29%"
"01/23/1992","622.86","622.72","626.90","620.70","","0.35%"
"01/22/1992","620.68","605.81","620.70","604.87","","2.61%"
"01/21/1992","604.87","611.71","619.42","604.86","","-2.34%"
"01/20/1992","619.38","626.98","627.20","619.22","","-1.19%"
"01/17/1992","626.85","627.90","629.69","624.99","","-0.08%"
"01/16/1992","627.34","631.93","633.08","625.28","","-0.55%"
"01/15/1992","630.82","626.56","631.35","625.09","","0.81%"
"01/14/1992","625.75","618.38","625.76","617.71","","1.31%"
"01/13/1992","617.63","614.89","617.65","613.08","","0.31%"
"01/10/1992","615.70","619.09","619.87","610.44","","-0.66%"
"01/09/1992","619.80","611.57","621.08","610.42","","1.55%"
"01/08/1992","610.32","601.23","610.77","598.49","","1.33%"
"01/07/1992","602.29","596.70","602.63","594.28","","0.73%"
"01/06/1992","597.90","593.13","598.07","592.69","","0.89%"
"01/03/1992","592.65","587.33","592.97","586.50","","1.06%"
"01/02/1992","586.45","584.28","586.50","576.04","","0.02%"
"12/31/1991","586.34","580.87","586.35","578.29","","1.14%"
"12/30/1991","579.75","566.86","579.79","565.79","","2.48%"
"12/27/1991","565.71","560.14","566.69","559.31","","1.15%"
"12/26/1991","559.30","549.83","559.79","549.52","","1.77%"
"12/24/1991","549.56","544.27","550.98","543.86","","1.04%"
"12/23/1991","543.90","536.01","544.00","535.32","","1.52%"
"12/20/1991","535.76","537.12","539.92","534.57","","0.23%"
"12/19/1991","534.53","538.16","539.72","533.65","","-0.98%"
"12/18/1991","539.84","539.34","540.27","537.08","","0.03%"
"12/17/1991","539.70","543.69","544.09","539.20","","-0.74%"
"12/16/1991","543.73","540.91","543.99","540.39","","0.52%"
"12/13/1991","540.90","536.90","541.11","536.07","","0.91%"
"12/12/1991","536.02","532.39","536.08","531.64","","0.82%"
"12/11/1991","531.64","535.46","536.80","529.17","","-0.48%"
"12/10/1991","534.23","534.92","535.97","531.68","","-0.21%"
"12/09/1991","535.35","536.52","538.90","534.88","","-0.18%"
"12/06/1991","536.30","533.75","537.54","531.52","","0.43%"
"12/05/1991","534.03","535.12","536.74","533.16","","-0.23%"
"12/04/1991","535.28","534.08","536.13","533.18","","0.36%"
"12/03/1991","533.34","531.44","533.68","530.85","","0.46%"
"12/02/1991","530.91","522.23","530.93","518.53","","1.34%"
"11/29/1991","523.90","522.74","524.30","521.67","","0.21%"
"11/27/1991","522.78","522.25","522.93","521.31","","0.11%"
"11/26/1991","522.23","524.18","525.24","517.90","","-0.12%"
"11/25/1991","522.88","526.21","526.59","522.81","","-0.68%"
"11/22/1991","526.46","529.66","530.96","523.98","","-0.73%"
"11/21/1991","530.33","526.41","530.48","526.12","","0.80%"
"11/20/1991","526.12","524.20","527.97","523.52","","0.51%"
"11/19/1991","523.47","533.41","534.69","516.34","","-2.11%"
"11/18/1991","534.73","530.28","535.14","525.47","","0.65%"
"11/15/1991","531.29","554.52","554.92","531.17","","-4.24%"
"11/14/1991","554.84","557.02","558.29","552.93","","-0.24%"
"11/13/1991","556.17","553.95","556.39","550.86","","0.09%"
"11/12/1991","555.68","551.91","556.04","550.76","","0.90%"
"11/11/1991","550.71","548.62","551.21","548.16","","0.48%"
"11/08/1991","548.08","546.38","549.31","545.29","","0.51%"
"11/07/1991","545.28","540.17","545.55","539.50","","1.08%"
"11/06/1991","539.48","539.93","540.94","537.72","","0.12%"
"11/05/1991","538.82","538.12","540.41","537.13","","0.25%"
"11/04/1991","537.50","540.74","540.95","536.65","","-0.63%"
"11/01/1991","540.93","543.26","543.64","539.87","","-0.38%"
"10/31/1991","542.98","541.52","543.11","540.92","","0.31%"
"10/30/1991","541.32","535.61","541.52","534.54","","1.27%"
"10/29/1991","534.51","530.49","534.62","529.29","","0.96%"
"10/28/1991","529.41","526.58","529.46","525.14","","0.81%"
"10/25/1991","525.17","528.40","528.82","524.89","","-0.68%"
"10/24/1991","528.75","535.33","535.68","527.63","","-1.20%"
"10/23/1991","535.17","537.66","538.45","534.11","","-0.37%"
"10/22/1991","537.14","537.83","539.58","536.82","","0.03%"
"10/21/1991","536.96","538.95","539.20","535.70","","-0.36%"
"10/18/1991","538.90","536.92","539.22","536.27","","0.49%"
"10/17/1991","536.27","539.49","540.96","535.27","","-0.86%"
"10/16/1991","540.94","534.99","541.05","534.13","","1.28%"
"10/15/1991","534.11","526.64","534.12","525.67","","1.61%"
"10/14/1991","525.66","519.79","525.69","519.00","","1.27%"
"10/11/1991","519.05","517.16","519.16","515.94","","0.60%"
"10/10/1991","515.94","515.25","516.45","513.08","","0.41%"
"10/09/1991","513.81","517.21","517.48","513.80","","-0.67%"
"10/08/1991","517.25","515.15","517.28","514.73","","0.20%"
"10/07/1991","516.20","519.63","520.45","515.87","","-0.81%"
"10/04/1991","520.40","521.01","522.69","519.90","","-0.02%"
"10/03/1991","520.51","525.75","526.31","519.78","","-1.11%"
"10/02/1991","526.33","528.69","529.21","526.09","","-0.41%"
"10/01/1991","528.51","527.34","528.91","525.86","","0.31%"
"09/30/1991","526.88","524.29","527.01","522.28","","0.46%"
"09/27/1991","524.48","527.32","529.29","523.96","","-0.47%"
"09/26/1991","526.94","527.14","528.37","524.88","","-0.17%"
"09/25/1991","527.82","527.24","528.45","525.97","","0.26%"
"09/24/1991","526.47","525.38","526.55","522.99","","0.34%"
"09/23/1991","524.69","526.39","527.22","524.02","","-0.47%"
"09/20/1991","527.19","523.98","528.23","522.69","","0.86%"
"09/19/1991","522.67","519.17","523.55","518.57","","0.79%"
"09/18/1991","518.55","514.69","518.96","513.80","","0.66%"
"09/17/1991","515.17","515.60","516.23","513.85","","-0.10%"
"09/16/1991","515.68","516.99","517.14","514.08","","-0.20%"
"09/13/1991","516.71","521.53","522.03","516.04","","-0.85%"
"09/12/1991","521.13","516.76","521.15","514.77","","1.24%"
"09/11/1991","514.76","512.19","514.86","511.23","","0.68%"
"09/10/1991","511.28","518.25","518.50","510.97","","-1.31%"
"09/09/1991","518.07","516.90","518.14","516.30","","0.22%"
"09/06/1991","516.94","517.57","518.36","516.39","","0.00%"
"09/05/1991","516.93","518.42","518.82","516.36","","-0.19%"
"09/04/1991","517.92","521.15","521.63","517.16","","-0.57%"
"09/03/1991","520.91","526.01","526.58","520.80","","-0.91%"
"08/30/1991","525.68","526.49","526.65","523.54","","-0.13%"
"08/29/1991","526.39","526.80","527.76","525.33","","0.02%"
"08/28/1991","526.29","521.94","526.48","521.64","","0.87%"
"08/27/1991","521.75","521.63","522.26","519.26","","0.07%"
"08/26/1991","521.38","520.60","521.48","519.28","","0.06%"
"08/23/1991","521.06","517.57","521.52","516.12","","0.53%"
"08/22/1991","518.30","518.26","519.39","516.25","","0.06%"
"08/21/1991","517.97","505.51","517.97","502.14","","3.17%"
"08/20/1991","502.05","499.10","504.02","497.70","","0.89%"
"08/19/1991","497.64","504.97","511.98","487.00","","-2.89%"
"08/16/1991","512.47","515.38","515.85","510.83","","-0.62%"
"08/15/1991","515.67","517.82","518.52","515.28","","-0.39%"
"08/14/1991","517.68","515.30","517.98","514.42","","0.64%"
"08/13/1991","514.40","510.91","515.27","510.00","","0.86%"
"08/12/1991","510.00","508.27","510.23","507.14","","0.33%"
"08/09/1991","508.31","508.31","509.97","507.53","","-0.21%"
"08/08/1991","509.39","509.39","510.26","507.47","","0.38%"
"08/07/1991","507.46","507.46","507.71","505.10","","0.45%"
"08/06/1991","505.20","505.20","505.47","501.40","","0.52%"
"08/05/1991","502.61","502.61","505.68","502.46","","-0.61%"
"08/02/1991","505.67","505.67","507.33","504.17","","0.30%"
"08/01/1991","504.15","504.15","504.32","501.63","","0.42%"
"07/31/1991","502.04","502.04","502.21","498.28","","0.76%"
"07/30/1991","498.27","498.27","498.35","493.36","","1.00%"
"07/29/1991","493.35","493.35","493.56","490.95","","0.13%"
"07/26/1991","492.69","492.69","493.05","490.27","","0.49%"
"07/25/1991","490.28","490.28","490.57","487.35","","0.59%"
"07/24/1991","487.42","487.42","490.38","487.40","","-0.46%"
"07/23/1991","489.65","489.65","496.08","489.48","","-1.08%"
"07/22/1991","494.99","494.99","497.72","494.40","","-0.51%"
"07/19/1991","497.55","497.55","498.75","496.26","","0.15%"
"07/18/1991","496.80","496.80","497.00","493.42","","0.69%"
"07/17/1991","493.42","493.42","493.60","491.29","","-0.04%"
"07/16/1991","493.60","493.60","497.43","493.58","","-0.52%"
"07/15/1991","496.19","496.19","496.45","492.67","","0.71%"
"07/12/1991","492.71","492.71","492.76","488.11","","0.89%"
"07/11/1991","488.37","488.37","488.50","486.20","","0.25%"
"07/10/1991","487.17","487.17","489.33","483.63","","0.73%"
